Page URL,Image source path,Delivered URL,Filename,Alt text,Alt length,Element type,Loading,Dimensions,File size (KB),Format,In sitemap,In page schema,Source file,Under src/data/wp-export,Triage,Cluster,Srcset,Sizes,Display dimensions,Clean URL,Clean URL status,Image resolution error,L19 filename match,Export/camera code,Alt duplicate across different images,Served >2x display,C candidate,L19 failures
https://www.samanportable.com/product/portable-cabin/portable-shop-cabin,/images/product-heroes/portable-cabin/container-portable-cabin-3-windows.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fcontainer-portable-cabin-3-windows.jpeg&w=128&q=75,container-portable-cabin-3-windows.jpeg,Container Portable Cabin,24,next/image,lazy,128x128,1.61,webp,no,no,src/data/wp-export/products/container-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fcontainer-portable-cabin-3-windows.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fcontainer-portable-cabin-3-windows.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/container-portable-cabin-3-windows.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/portable-shop-cabin,/images/product-heroes/portable-cabin/prefabricated-portable-cabin-red-base.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=128&q=75,prefabricated-portable-cabin-red-base.jpeg,Prefabricated Portable Cabin,28,next/image,lazy,128x128,1.55,webp,no,no,src/data/wp-export/products/prefabricated-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/prefabricated-portable-cabin-red-base.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/portable-shop-cabin,/images/products/portable-cabin/20x10/portable-cabin-20x10-hero-view.webp,/images/products/portable-cabin/20x10/portable-cabin-20x10-hero-view.webp,portable-cabin-20x10-hero-view.webp,Portable Cabin,14,img,lazy,900x900,55.29,webp,no,no,src/data/wp-export/products/portable-cabin.json; src/data/products/portable-cabin.json [wp-export=yes],yes,B,portable-cabin,,,56x56,https://www.samanportable.com/images/products/portable-cabin/20x10/portable-cabin-20x10-hero-view.webp,200,,yes,no,yes,yes,no,alt-length; alt-duplicate; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/portable-shop-cabin,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,lazy,250x125,11.55,svg+xml,no,no,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,portable-cabin,,,200x40,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,yes,no,filename-pattern; alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/saman-logo.svg,/saman-logo.svg,saman-logo.svg,SAMAN Portable Logo,19,img,absent,250x125,11.55,svg+xml,no,no,src/data/wp-export/posts/porta-cabins-in-anekal.json; src/data/wp-export/posts/porta-cabins-in-domlur.json; src/data/wp-export/posts/porta-cabins-in-hebbal.json; src/data/wp-export/posts/porta-cabins-in-jigani.json; src/data/wp-export/posts/porta-cabins-in-kengeri.json [wp-export=yes],yes,B,portable-cabin,,,200x100,https://www.samanportable.com/saman-logo.svg,200,,no,no,no,no,no,filename-pattern; alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/products/portable-cabin-with-toilet/20x10/portable-cabin-with-toilet-20x10-hero-view.webp,/images/products/portable-cabin-with-toilet/20x10/portable-cabin-with-toilet-20x10-hero-view.webp,portable-cabin-with-toilet-20x10-hero-view.webp,Portable Cabin with Toilet,26,img,lazy,900x900,67.42,webp,no,no,src/data/wp-export/products/portable-cabin-with-toilet.json; src/data/products/portable-cabin-with-toilet.json [wp-export=yes],yes,A,portable-cabin,,,56x56,https://www.samanportable.com/images/products/portable-cabin-with-toilet/20x10/portable-cabin-with-toilet-20x10-hero-view.webp,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/small-portable-cabin-manager-office-setup.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fsmall-portable-cabin-manager-office-setup.jpeg&w=128&q=75,small-portable-cabin-manager-office-setup.jpeg,Small Portable Cabin,20,next/image,lazy,128x128,2.64,webp,no,no,src/data/wp-export/products/small-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fsmall-portable-cabin-manager-office-setup.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fsmall-portable-cabin-manager-office-setup.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/small-portable-cabin-manager-office-setup.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/portable-cabin-building-front-view.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fportable-cabin-building-front-view.jpeg&w=128&q=75,portable-cabin-building-front-view.jpeg,Portable Cabin Building,23,next/image,lazy,128x128,2.68,webp,no,no,src/data/wp-export/products/portable-cabin-building.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fportable-cabin-building-front-view.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fportable-cabin-building-front-view.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/portable-cabin-building-front-view.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/modular-portable-cabin-glass-office.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fmodular-portable-cabin-glass-office.jpeg&w=128&q=75,modular-portable-cabin-glass-office.jpeg,Modular Portable Cabin,22,next/image,lazy,128x128,2.51,webp,no,no,src/data/wp-export/products/modular-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fmodular-portable-cabin-glass-office.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fmodular-portable-cabin-glass-office.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/modular-portable-cabin-glass-office.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/office-portable-cabin-lounge-area.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Foffice-portable-cabin-lounge-area.jpeg&w=128&q=75,office-portable-cabin-lounge-area.jpeg,Office Portable Cabin,21,next/image,lazy,128x128,2.24,webp,no,no,src/data/wp-export/products/office-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Foffice-portable-cabin-lounge-area.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Foffice-portable-cabin-lounge-area.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/office-portable-cabin-lounge-area.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/buy-portable-cabin-dark-office.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fbuy-portable-cabin-dark-office.jpeg&w=128&q=75,buy-portable-cabin-dark-office.jpeg,Buy Portable Cabin,18,next/image,lazy,128x128,2.72,webp,no,no,src/data/wp-export/products/buy-portable-cabin.json [wp-export=yes],yes,B,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fbuy-portable-cabin-dark-office.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fbuy-portable-cabin-dark-office.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/buy-portable-cabin-dark-office.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/ms-portable-cabin-wooden-interior.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fms-portable-cabin-wooden-interior.jpeg&w=128&q=75,ms-portable-cabin-wooden-interior.jpeg,MS Portable Cabin,17,next/image,lazy,128x128,2.91,webp,no,no,src/data/wp-export/products/ms-portable-cabin.json [wp-export=yes],yes,B,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fms-portable-cabin-wooden-interior.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fms-portable-cabin-wooden-interior.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/ms-portable-cabin-wooden-interior.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/container-portable-cabin-3-windows.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fcontainer-portable-cabin-3-windows.jpeg&w=128&q=75,container-portable-cabin-3-windows.jpeg,Container Portable Cabin,24,next/image,lazy,128x128,1.61,webp,no,no,src/data/wp-export/products/container-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fcontainer-portable-cabin-3-windows.jpeg&w=64&q=75 1x, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fcontainer-portable-cabin-3-windows.jpeg&w=128&q=75 2x",,56x56,https://www.samanportable.com/images/product-heroes/portable-cabin/container-portable-cabin-3-windows.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/products/portable-shop-cabin/10x10/portable-shop-cabin-10x10-hero-view.webp,/images/products/portable-shop-cabin/10x10/portable-shop-cabin-10x10-hero-view.webp,portable-shop-cabin-10x10-hero-view.webp,Portable Shop Cabin,19,img,lazy,900x900,25.82,webp,no,no,src/data/wp-export/products/portable-shop-cabin.json; src/data/products/portable-shop-cabin.json [wp-export=yes],yes,B,portable-cabin,,,56x56,https://www.samanportable.com/images/products/portable-shop-cabin/10x10/portable-shop-cabin-10x10-hero-view.webp,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/products/portable-cabin/20x10/portable-cabin-20x10-hero-view.webp,/images/products/portable-cabin/20x10/portable-cabin-20x10-hero-view.webp,portable-cabin-20x10-hero-view.webp,Portable Cabin,14,img,lazy,900x900,55.29,webp,no,no,src/data/wp-export/products/portable-cabin.json; src/data/products/portable-cabin.json [wp-export=yes],yes,B,portable-cabin,,,56x56,https://www.samanportable.com/images/products/portable-cabin/20x10/portable-cabin-20x10-hero-view.webp,200,,yes,no,yes,yes,no,alt-length; alt-duplicate; not-in-image-sitemap; not-in-product-schema
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/prefabricated-portable-cabin-red-base.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1920&q=85,prefabricated-portable-cabin-red-base.jpeg,Prefabricated Portable Cabin,28,next/image,absent,1024x1024,82.39,jpg,no,yes — ItemPage,src/data/wp-export/products/prefabricated-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=256&q=85 256w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=640&q=85 640w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=750&q=85 750w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=828&q=85 828w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1080&q=85 1080w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1200&q=85 1200w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1920&q=85 1920w","(max-width: 639px) calc(100vw - 48px), (max-width: 1023px) calc(100vw - 64px), 40vw",800x600,https://www.samanportable.com/images/product-heroes/portable-cabin/prefabricated-portable-cabin-red-base.jpeg,200,,yes,no,no,no,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,/images/product-heroes/portable-cabin/prefabricated-portable-cabin-red-base.jpeg,/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1920&q=75,prefabricated-portable-cabin-red-base.jpeg,Prefabricated Portable Cabin 1,30,next/image,lazy,1024x1024,66.96,jpg,no,yes — ItemPage,src/data/wp-export/products/prefabricated-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,"/_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=256&q=75 256w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=640&q=75 640w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=750&q=75 750w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=828&q=75 828w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1080&q=75 1080w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1200&q=75 1200w, /_next/image?url=%2Fimages%2Fproduct-heroes%2Fportable-cabin%2Fprefabricated-portable-cabin-red-base.jpeg&w=1920&q=75 1920w","(max-width: 768px) 25vw, 150px",150x150,https://www.samanportable.com/images/product-heroes/portable-cabin/prefabricated-portable-cabin-red-base.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-portable-office-wooden-finish.jpeg,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-portable-office-wooden-finish.jpeg,prefabricated-portable-office-wooden-finish.jpeg,Prefabricated Portable Cabin 2,30,img,lazy,1024x1024,79.91,jpg,no,yes — ItemPage,src/data/wp-export/products/prefabricated-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,,,150x150,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-portable-office-wooden-finish.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-cabin-interior-blue-ac.jpeg,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-cabin-interior-blue-ac.jpeg,prefabricated-cabin-interior-blue-ac.jpeg,Prefabricated Portable Cabin 3,30,img,lazy,1024x1024,79.81,jpg,no,yes — ItemPage,src/data/wp-export/products/prefabricated-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,,,150x150,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-cabin-interior-blue-ac.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap
https://www.samanportable.com/product/portable-cabin/prefabricated-portable-cabin,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-portable-cabin-dual-entry.jpeg,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-portable-cabin-dual-entry.jpeg,prefabricated-portable-cabin-dual-entry.jpeg,Prefabricated Portable Cabin 4,30,img,lazy,1024x1024,79.92,jpg,no,yes — ItemPage,src/data/wp-export/products/prefabricated-portable-cabin.json [wp-export=yes],yes,A,portable-cabin,,,150x150,https://blog.samanportable.com/wp-content/uploads/2024/10/prefabricated-portable-cabin-dual-entry.jpeg,200,,yes,no,no,yes,no,alt-length; not-in-image-sitemap
